subject,slot,num_sections,total_enrolled
물리학,a,1,15
법과 사회,a,1,26
생명과학,a,1,14
세계사,a,1,11
세계시민과 지리,a,1,15
인문학과 윤리,a,1,19
일본어,a,1,8
미술 창작,b,1,25
생명과학,b,1,26
세계사,b,1,11
인공지능 수학,b,1,15
주제 탐구 독서,b,1,14
지구과학,b,1,9
한문,b,1,9
세계 문화와 영어,c,1,29
세계사,c,1,10
인문학과 윤리,c,1,14
일본어,c,1,17
주제 탐구 독서,c,1,17
지구과학,c,1,5
화학,c,1,17
미술 창작,d,1,13
법과 사회,d,1,22
세계시민과 지리,d,1,7
일본어,d,1,28
주제 탐구 독서,d,1,20
중국어,d,1,11
화학,d,1,8
