subject,slot,num_sections,total_enrolled
세계사,a,1,11
세계시민과 지리,a,1,25
일본어,a,1,20
주제 탐구 독서,a,1,26
화학,a,1,27
미술 창작,b,1,26
법과 사회,b,1,26
인공지능 수학,b,1,12
인문학과 윤리,b,1,26
일본어,b,1,21
물리학,c,1,16
미술 창작,c,1,15
법과 사회,c,1,25
생명과학,c,1,22
세계사,c,1,21
인문학과 윤리,c,1,12
생명과학,d,1,21
세계 문화와 영어,d,1,23
일본어,d,1,27
주제 탐구 독서,d,1,20
지구과학,d,1,17
