subject,slot,num_sections,total_enrolled
미술 창작,a,1,18
법과 사회,a,1,28
세계 문화와 영어,a,1,22
인문학과 윤리,a,1,19
지구과학,a,1,15
법과 사회,b,1,23
생명과학,b,1,24
인공지능 수학,b,1,14
인문학과 윤리,b,1,19
일본어,b,1,28
물리학,c,1,13
미술 창작,c,1,24
생명과학,c,1,19
세계사,c,1,27
주제 탐구 독서,c,1,26
세계시민과 지리,d,1,23
일본어,d,2,39
주제 탐구 독서,d,1,21
화학,d,1,26
