subject,slot,num_sections,total_enrolled
물리학,a,1,16
법과 사회,a,1,9
생명과학,a,1,28
세계시민과 지리,a,1,17
인문학과 윤리,a,1,27
일본어,a,1,15
미술 창작,b,1,20
법과 사회,b,1,18
인공지능 수학,b,1,15
인문학과 윤리,b,1,11
일본어,b,1,25
주제 탐구 독서,b,1,24
세계 문화와 영어,c,1,25
세계사,c,1,22
세계시민과 지리,c,1,10
일본어,c,1,28
화학,c,1,25
미술 창작,d,1,21
법과 사회,d,1,25
생명과학,d,1,16
세계사,d,1,10
주제 탐구 독서,d,1,22
지구과학,d,1,18
