subject,slot,num_sections,total_enrolled
도시의 미래 탐구,a,1,13
문학과 영상,a,1,19
물질과 에너지,a,1,20
미디어 영어,a,1,26
사회와 문화,a,1,13
음악 연주와 창작,a,1,17
기하,b,1,16
동아시아 역사 기행,b,1,14
세포와 물질대사,b,1,10
인간과 심리,b,1,20
정보,b,1,24
현대사회와 윤리,b,1,27
문학과 영상,c,1,22
사회와 문화,c,1,22
세포와 물질대사,c,1,23
역학과 에너지,c,1,10
인간과 심리,c,1,22
지구시스템과학,c,1,12
문학과 영상,d,1,13
미디어 영어,d,1,6
사회와 문화,d,1,27
인간과 심리,d,1,20
정보,d,1,19
현대사회와 윤리,d,1,24
