subject,slot,num_sections,total_enrolled
미술 창작,a,1,22
세계 문화와 영어,a,1,23
세계시민과 지리,a,1,11
일본어,a,1,28
지구과학,a,1,18
물리학,b,1,16
법과 사회,b,1,23
생명과학,b,1,14
세계시민과 지리,b,1,15
인문학과 윤리,b,1,26
주제 탐구 독서,b,1,16
미술 창작,c,1,17
생명과학,c,1,26
인공지능 수학,c,1,15
일본어,c,1,21
주제 탐구 독서,c,1,28
법과 사회,d,1,24
세계사,d,1,28
인문학과 윤리,d,1,12
일본어,d,1,19
화학,d,1,27
