subject,slot,num_sections,total_enrolled
물리학,a,1,8
미술 창작,a,1,12
생명과학,a,1,28
세계사,a,1,22
인공지능 수학,a,1,12
인문학과 윤리,a,1,25
법과 사회,b,1,24
생명과학,b,1,10
세계 문화와 영어,b,1,15
세계시민과 지리,b,1,22
인문학과 윤리,b,1,7
일본어,b,1,25
물리학,c,1,7
일본어,c,1,27
주제 탐구 독서,c,1,23
지구과학,c,1,14
한문,c,1,9
화학,c,1,22
미술 창작,d,1,25
법과 사회,d,1,21
세계 문화와 영어,d,1,13
세계사,d,1,10
주제 탐구 독서,d,1,25
중국어,d,1,11
