subject,slot,num_sections,total_enrolled
미술 창작,a,1,17
법과 사회,a,1,26
일본어,a,1,16
주제 탐구 독서,a,1,26
화학,a,1,26
생명과학,b,1,20
세계사,b,1,16
인공지능 수학,b,1,15
일본어,b,1,24
주제 탐구 독서,b,1,21
지구과학,b,1,16
물리학,c,1,15
법과 사회,c,1,25
세계시민과 지리,c,1,26
인문학과 윤리,c,1,18
일본어,c,1,28
미술 창작,d,1,25
생명과학,d,1,23
세계 문화와 영어,d,1,25
세계사,d,1,16
인문학과 윤리,d,1,19
