subject,slot,num_sections,total_enrolled
법과 사회,a,1,20
생명과학,a,1,19
세계사,a,1,14
세계시민과 지리,a,1,16
인공지능 수학,a,1,15
인문학과 윤리,a,1,15
미술 창작,b,1,23
생명과학,b,1,18
세계사,b,1,18
세계시민과 지리,b,1,6
인문학과 윤리,b,1,18
주제 탐구 독서,b,1,25
물리학,c,1,13
법과 사회,c,1,27
일본어,c,1,26
중국어,c,1,11
지구과학,c,1,12
화학,c,1,11
미술 창작,d,1,14
세계 문화와 영어,d,1,28
일본어,d,1,26
주제 탐구 독서,d,1,22
화학,d,1,14
