subject,slot,num_sections,total_enrolled
미술 창작,a,1,18
생명과학,a,1,26
세계사,a,1,27
인공지능 수학,a,1,15
주제 탐구 독서,a,1,14
한문,a,1,9
법과 사회,b,1,20
세계 문화와 영어,b,1,28
일본어,b,1,24
주제 탐구 독서,b,1,10
지구과학,b,1,14
화학,b,1,12
미술 창작,c,1,20
법과 사회,c,1,28
세계시민과 지리,c,1,14
인문학과 윤리,c,1,17
중국어,c,1,11
화학,c,1,13
물리학,d,1,15
생명과학,d,1,14
세계시민과 지리,d,1,8
인문학과 윤리,d,1,16
일본어,d,1,28
주제 탐구 독서,d,1,27
