subject,slot,num_sections,total_enrolled
생명과학,a,1,23
주제 탐구 독서,a,1,21
지구과학,a,1,10
물리학,b,1,18
음악 연주와 창작,b,1,7
일본어,b,1,23
현대사회와 윤리,b,1,9
미술 감상과 비평,c,1,19
프랑스어,c,1,11
현대사회와 윤리,c,1,22
사회와 문화,d,1,26
음악 연주와 창작,d,1,5
화학,d,1,26
