subject,slot,num_sections,total_enrolled
미술 창작,a,1,18
생명과학,a,1,9
세계사,a,1,20
인문학과 윤리,a,1,15
일본어,a,1,22
주제 탐구 독서,a,1,20
법과 사회,b,1,27
세계 문화와 영어,b,1,11
인공지능 수학,b,1,15
주제 탐구 독서,b,1,25
중국어,b,1,11
화학,b,1,12
미술 창작,c,1,18
생명과학,c,1,28
세계 문화와 영어,c,1,18
세계사,c,1,12
인문학과 윤리,c,1,17
지구과학,c,1,14
물리학,d,1,15
법과 사회,d,1,20
세계시민과 지리,d,1,21
일본어,d,1,28
한문,d,1,8
화학,d,1,10
