subject,slot,num_sections,total_enrolled
물리학,a,1,15
미술 창작,a,1,18
생명과학,a,1,14
세계 문화와 영어,a,1,13
세계사,a,1,28
주제 탐구 독서,a,1,19
법과 사회,b,1,21
생명과학,b,1,26
세계 문화와 영어,b,1,15
일본어,b,1,23
지구과학,b,1,14
화학,b,1,8
미술 창작,c,1,20
법과 사회,c,1,27
세계시민과 지리,c,1,10
인문학과 윤리,c,1,13
주제 탐구 독서,c,1,28
한문,c,1,9
세계시민과 지리,d,1,12
인공지능 수학,d,1,15
인문학과 윤리,d,1,19
일본어,d,1,29
중국어,d,1,11
화학,d,1,17
