subject,slot,num_sections,total_enrolled
미술 창작,a,1,14
법과 사회,a,1,6
생명과학,a,1,21
세계사,a,1,30
인공지능 수학,a,1,15
인문학과 윤리,a,1,20
세계 문화와 영어,b,1,15
세계시민과 지리,b,1,15
일본어,b,1,30
중국어,b,1,10
한문,b,1,9
화학,b,1,24
미술 창작,c,1,23
법과 사회,c,1,23
세계시민과 지리,c,1,7
인문학과 윤리,c,1,13
일본어,c,1,21
주제 탐구 독서,c,1,21
물리학,d,1,13
법과 사회,d,1,19
생명과학,d,1,19
세계 문화와 영어,d,1,13
주제 탐구 독서,d,1,28
지구과학,d,1,14
