subject,slot,num_sections,total_enrolled
미술 창작,a,1,19
생명과학,a,1,11
세계 문화와 영어,a,1,19
일본어,a,1,21
주제 탐구 독서,a,1,23
중국어,a,1,11
미술 창작,b,1,17
생명과학,b,1,27
세계 문화와 영어,b,1,10
세계사,b,1,22
인공지능 수학,b,1,15
인문학과 윤리,b,1,15
법과 사회,c,1,22
세계시민과 지리,c,1,8
주제 탐구 독서,c,1,26
지구과학,c,1,14
한문,c,1,9
화학,c,1,24
물리학,d,1,15
법과 사회,d,1,24
세계사,d,1,10
세계시민과 지리,d,1,13
인문학과 윤리,d,1,18
일본어,d,1,28
