subject,slot,num_sections,total_enrolled
법과 사회,a,1,22
생명과학,a,1,18
세계 문화와 영어,a,1,16
세계사,a,1,15
인문학과 윤리,a,1,22
주제 탐구 독서,a,1,11
미술 창작,b,1,14
세계사,b,1,17
인문학과 윤리,b,1,11
일본어,b,1,25
주제 탐구 독서,b,1,15
화학,b,1,25
미술 창작,c,1,21
법과 사회,c,1,25
인공지능 수학,c,1,13
주제 탐구 독서,c,1,22
지구과학,c,1,14
한문,c,1,9
물리학,d,1,15
생명과학,d,1,19
세계 문화와 영어,d,1,13
세계시민과 지리,d,1,18
일본어,d,1,28
중국어,d,1,11
