subject,slot,num_sections,total_enrolled
사회와 문화,a,1,20
음악 연주와 창작,a,1,12
화학,a,1,25
생명과학,b,1,23
주제 탐구 독서,b,1,21
지구과학,b,1,10
물리학,c,1,18
일본어,c,1,24
현대사회와 윤리,c,1,10
미술 감상과 비평,d,1,19
프랑스어,d,1,11
현대사회와 윤리,d,1,22
