subject,slot,num_sections,total_enrolled
기하,a,2,29
물리학,a,1,30
세계시민과 지리,a,1,25
역사로 탐구하는 현대 세계,a,2,49
융합과학 탐구,a,1,22
정치,a,2,49
현대사회와 윤리,a,1,25
화학,a,1,30
기하,b,1,24
물리학,b,1,25
세계시민과 지리,b,2,50
역사로 탐구하는 현대 세계,b,1,25
융합과학 탐구,b,1,25
정치,b,1,25
현대사회와 윤리,b,3,54
화학,b,1,30
기하,c,1,25
물리학,c,1,28
세계시민과 지리,c,1,25
역사로 탐구하는 현대 세계,c,1,19
융합과학 탐구,c,1,22
정치,c,2,35
현대사회와 윤리,c,3,75
화학,c,1,30
