subject,slot,num_sections,total_enrolled
미술 창작,a,1,21
생명과학,a,1,16
세계 문화와 영어,a,1,25
인문학과 윤리,a,1,10
주제 탐구 독서,a,1,22
중국어,a,1,11
물리학,b,1,15
법과 사회,b,1,24
생명과학,b,1,22
세계사,b,1,19
인문학과 윤리,b,1,12
화학,b,1,8
세계사,c,1,13
인공지능 수학,c,1,13
인문학과 윤리,c,1,11
일본어,c,1,28
주제 탐구 독서,c,1,27
지구과학,c,1,14
미술 창작,d,1,16
법과 사회,d,1,22
세계시민과 지리,d,1,22
일본어,d,1,19
한문,d,1,8
화학,d,1,17
