subject,slot,num_sections,total_enrolled
미술감상과 비평,a,2,51
음악감상과 비평,a,1,28
체육전공실기기초,a,2,40
마케팅과 광고,b,1,14
미술감상과 비평,b,1,25
여행지리,b,1,18
음악감상과 비평,b,1,17
미디어콘텐츠일반,c,1,25
생활과 과학,c,1,24
