subject,slot,num_sections,total_enrolled
인공지능 수학,a,5357470240,0
물리학,b,4361,0
미술 창작,b,4389,3
법과 사회,b,4401,3
생명과학,b,4393,2
세계 문화와 영어,b,4369,0
세계사,b,4381,3
세계시민과 지리,b,4373,0
인공지능 수학,b,1,0
인문학과 윤리,b,4385,0
일본어,b,4405,2
주제 탐구 독서,b,4397,3
지구과학,b,4365,1
화학,b,4377,0
물리학,d,4359,1
미술 창작,d,4387,1
법과 사회,d,4399,2
생명과학,d,4391,1
세계 문화와 영어,d,4367,0
세계사,d,4379,0
세계시민과 지리,d,4371,1
인공지능 수학,d,4355,0
인문학과 윤리,d,4383,2
일본어,d,4403,0
주제 탐구 독서,d,4395,0
지구과학,d,4363,0
화학,d,4375,0
