subject,slot,num_sections,total_enrolled
기하,a,2,29
물리학,a,1,19
세계시민과 지리,a,1,25
역사로 탐구하는 현대 세계,a,3,59
융합과학 탐구,a,1,25
정치,a,2,49
화학,a,1,25
기하,b,1,15
물리학,b,1,23
세계시민과 지리,b,1,23
역사로 탐구하는 현대 세계,b,1,1
융합과학 탐구,b,1,25
정치,b,1,21
현대사회와 윤리,b,3,75
화학,b,1,26
기하,c,1,11
물리학,c,1,22
세계시민과 지리,c,2,37
역사로 탐구하는 현대 세계,c,1,14
융합과학 탐구,c,1,19
정치,c,1,25
현대사회와 윤리,c,1,4
화학,c,1,25
기하,d,1,23
물리학,d,1,19
세계시민과 지리,d,1,15
역사로 탐구하는 현대 세계,d,1,19
정치,d,1,14
현대사회와 윤리,d,3,75
화학,d,1,27
