subject,slot,num_sections,total_enrolled
물리학,a,1,11
미술 창작,a,1,17
생명과학,a,1,19
세계 문화와 영어,a,1,27
주제 탐구 독서,a,1,13
지구과학,a,1,14
미술 창작,b,1,21
법과 사회,b,1,28
주제 탐구 독서,b,1,20
중국어,b,1,10
한문,b,1,9
화학,b,1,16
법과 사회,c,1,19
세계시민과 지리,c,1,22
인문학과 윤리,c,1,18
일본어,c,1,22
주제 탐구 독서,c,1,18
화학,c,1,9
물리학,d,1,4
생명과학,d,1,21
세계사,d,1,28
인공지능 수학,d,1,14
인문학과 윤리,d,1,15
일본어,d,1,27
