subject,slot,num_sections,total_enrolled
법과 사회,a,1,24
세계사,a,1,6
일본어,a,1,20
주제 탐구 독서,a,1,19
지구과학,a,1,14
화학,a,1,27
미술 창작,b,1,19
생명과학,b,1,18
세계 문화와 영어,b,1,24
일본어,b,1,21
주제 탐구 독서,b,1,28
물리학,c,1,16
미술 창작,c,1,22
법과 사회,c,1,28
세계시민과 지리,c,1,26
인문학과 윤리,c,1,20
생명과학,d,1,26
세계사,d,1,26
인공지능 수학,d,1,15
인문학과 윤리,d,1,18
일본어,d,1,27
