subject,slot,num_sections,total_enrolled
미술 창작,a,1,18
법과 사회,a,1,25
세계시민과 지리,a,1,26
일본어,a,1,13
화학,a,1,27
생명과학,b,1,23
세계사,b,1,14
인공지능 수학,b,1,13
인문학과 윤리,b,1,17
일본어,b,1,28
지구과학,b,1,17
미술 창작,c,1,23
생명과학,c,1,19
세계 문화와 영어,c,1,25
세계사,c,1,18
주제 탐구 독서,c,1,25
물리학,d,1,15
법과 사회,d,1,26
인문학과 윤리,d,1,20
일본어,d,1,27
주제 탐구 독서,d,1,22
