subject,slot,num_sections,total_enrolled
기하,a,1,19
물리학,a,1,26
세계시민과 지리,a,1,25
역사로 탐구하는 현대 세계,a,1,21
융합과학 탐구,a,1,25
정치,a,2,35
현대사회와 윤리,a,3,75
화학,a,1,30
기하,b,1,25
물리학,b,1,27
세계시민과 지리,b,1,25
역사로 탐구하는 현대 세계,b,1,24
융합과학 탐구,b,1,25
정치,b,2,49
현대사회와 윤리,b,3,56
화학,b,1,30
기하,c,2,34
물리학,c,1,30
세계시민과 지리,c,2,50
역사로 탐구하는 현대 세계,c,2,48
융합과학 탐구,c,1,19
정치,c,1,25
현대사회와 윤리,c,1,23
화학,c,1,30
