subject,slot,num_sections,total_enrolled
물리학,a,1,18
미술 감상과 비평,a,1,6
음악 연주와 창작,a,1,7
현대사회와 윤리,a,1,26
생명과학,b,1,23
주제 탐구 독서,b,1,21
지구과학,b,1,10
사회와 문화,c,1,26
음악 연주와 창작,c,1,5
화학,c,1,26
미술 감상과 비평,d,1,14
일본어,d,1,25
프랑스어,d,1,11
