subject,slot,num_sections,total_enrolled
기하,a,1,23
물리학,a,1,30
세계시민과 지리,a,1,25
역사로 탐구하는 현대 세계,a,2,35
융합과학 탐구,a,1,25
현대사회와 윤리,a,3,58
화학,a,1,30
기하,b,2,27
세계시민과 지리,b,2,47
역사로 탐구하는 현대 세계,b,2,27
융합과학 탐구,b,1,1
현대사회와 윤리,b,2,39
기하,c,1,10
역사로 탐구하는 현대 세계,c,1,14
융합과학 탐구,c,1,21
정치,c,3,61
현대사회와 윤리,c,1,18
기하,d,1,18
세계시민과 지리,d,2,28
역사로 탐구하는 현대 세계,d,1,17
융합과학 탐구,d,1,22
정치,d,2,48
현대사회와 윤리,d,2,39
