subject,slot,num_sections,total_enrolled
미술 창작,a,1,26
법과 사회,a,1,22
세계시민과 지리,a,1,6
인문학과 윤리,a,1,23
주제 탐구 독서,a,1,17
중국어,a,1,11
세계 문화와 영어,b,1,28
세계사,b,1,8
일본어,b,1,24
주제 탐구 독서,b,1,10
지구과학,b,1,14
화학,b,1,24
생명과학,c,1,17
세계시민과 지리,c,1,16
인공지능 수학,c,1,15
일본어,c,1,26
주제 탐구 독서,c,1,24
한문,c,1,9
물리학,d,1,15
미술 창작,d,1,12
법과 사회,d,1,24
생명과학,d,1,23
세계사,d,1,24
인문학과 윤리,d,1,10
