subject,slot,num_sections,total_enrolled
미술 창작,a,1,22
생명과학,a,1,15
세계사,a,1,20
인문학과 윤리,a,1,19
주제 탐구 독서,a,1,17
중국어,a,1,11
물리학,b,1,15
법과 사회,b,1,13
세계시민과 지리,b,1,21
인문학과 윤리,b,1,14
일본어,b,1,21
주제 탐구 독서,b,1,25
미술 창작,c,1,16
법과 사회,c,1,29
생명과학,c,1,24
세계사,c,1,12
인공지능 수학,c,1,15
한문,c,1,9
법과 사회,d,1,6
세계 문화와 영어,d,1,28
일본어,d,1,28
주제 탐구 독서,d,1,8
지구과학,d,1,14
화학,d,1,24
