subject,slot,num_sections,total_enrolled
생명과학,a,1,19
세계사,a,1,21
인공지능 수학,a,1,14
인문학과 윤리,a,1,14
일본어,a,1,27
지구과학,a,1,17
미술 창작,b,1,23
생명과학,b,1,25
세계 문화와 영어,b,1,24
세계사,b,1,10
주제 탐구 독서,b,1,28
물리학,c,1,16
미술 창작,c,1,19
법과 사회,c,1,28
인문학과 윤리,c,1,24
일본어,c,1,25
법과 사회,d,1,24
세계시민과 지리,d,1,26
일본어,d,1,15
주제 탐구 독서,d,1,19
화학,d,1,27
