subject,slot,num_sections,total_enrolled
물리학,a,1,15
세계시민과 지리,a,1,26
인문학과 윤리,a,1,19
일본어,a,1,27
주제 탐구 독서,a,1,23
미술 창작,b,1,21
법과 사회,b,1,28
일본어,b,1,27
지구과학,b,1,18
화학,b,1,16
생명과학,c,1,27
세계 문화와 영어,c,1,23
세계사,c,1,18
인문학과 윤리,c,1,20
일본어,c,1,14
화학,c,1,10
미술 창작,d,1,21
법과 사회,d,1,23
생명과학,d,1,17
세계사,d,1,14
인공지능 수학,d,1,14
주제 탐구 독서,d,1,23
