subject,slot,num_sections,total_enrolled
기하,a,1,14
물리학,a,1,19
세계시민과 지리,a,1,22
역사로 탐구하는 현대 세계,a,3,22
융합과학 탐구,a,1,24
정치,a,1,22
현대사회와 윤리,a,2,46
화학,a,1,25
기하,b,1,12
물리학,b,1,21
세계시민과 지리,b,1,21
역사로 탐구하는 현대 세계,b,1,17
융합과학 탐구,b,1,23
정치,b,1,23
현대사회와 윤리,b,2,45
화학,b,1,28
기하,c,1,15
물리학,c,1,21
세계시민과 지리,c,1,17
역사로 탐구하는 현대 세계,c,3,34
융합과학 탐구,c,1,22
정치,c,1,24
현대사회와 윤리,c,2,44
화학,c,1,25
기하,d,2,37
물리학,d,1,22
세계시민과 지리,d,2,40
역사로 탐구하는 현대 세계,d,1,20
정치,d,2,40
현대사회와 윤리,d,1,19
화학,d,1,25
