subject,slot,num_sections,total_enrolled
기하,a,1,16
사회와 문화,a,1,30
음악 연주와 창작,a,1,16
인간과 심리,a,1,15
정보,a,1,9
현대사회와 윤리,a,1,24
동아시아 역사 기행,b,1,12
문학과 영상,b,1,16
미디어 영어,b,1,14
인간과 심리,b,1,28
정보,b,1,24
지구시스템과학,b,1,13
문학과 영상,c,1,28
물질과 에너지,c,1,15
미디어 영어,c,1,18
언어생활 탐구,c,1,11
역학과 에너지,c,1,10
현대사회와 윤리,c,1,28
도시의 미래 탐구,d,1,13
물질과 에너지,d,1,6
사회와 문화,d,1,32
세포와 물질대사,d,1,32
인간과 심리,d,1,19
정보,d,1,10
