subject,slot,num_sections,total_enrolled
물리학,a,1,15
법과 사회,a,1,27
생명과학,a,1,16
세계사,a,1,12
세계시민과 지리,a,1,18
중국어,a,1,11
미술 창작,b,1,15
생명과학,b,1,22
세계사,b,1,20
인공지능 수학,b,1,15
인문학과 윤리,b,1,28
주제 탐구 독서,b,1,8
일본어,c,1,25
주제 탐구 독서,c,1,28
지구과학,c,1,14
한문,c,1,9
화학,c,1,24
미술 창작,d,1,19
법과 사회,d,1,18
세계 문화와 영어,d,1,28
일본어,d,1,23
주제 탐구 독서,d,1,14
