subject,slot,num_sections,total_enrolled
기하,a,1,25
물리학,a,1,24
세계시민과 지리,a,1,4
역사로 탐구하는 현대 세계,a,2,38
융합과학 탐구,a,1,24
정치,a,1,25
현대사회와 윤리,a,1,20
화학,a,1,25
기하,b,1,18
물리학,b,1,22
세계시민과 지리,b,3,55
역사로 탐구하는 현대 세계,b,1,19
융합과학 탐구,b,1,13
정치,b,1,23
현대사회와 윤리,b,2,50
화학,b,1,25
기하,c,1,16
물리학,c,1,25
세계시민과 지리,c,1,1
역사로 탐구하는 현대 세계,c,1,22
융합과학 탐구,c,1,20
정치,c,2,38
현대사회와 윤리,c,2,50
화학,c,1,26
기하,d,1,19
물리학,d,1,12
세계시민과 지리,d,2,40
역사로 탐구하는 현대 세계,d,1,14
융합과학 탐구,d,1,12
정치,d,1,23
현대사회와 윤리,d,2,34
화학,d,1,27
