subject,slot,num_sections,total_enrolled
미술 창작,a,1,28
법과 사회,a,1,28
생명과학,a,1,20
세계사,a,1,11
주제 탐구 독서,a,1,23
물리학,b,1,16
생명과학,b,1,24
세계사,b,1,21
인문학과 윤리,b,1,28
일본어,b,1,21
세계시민과 지리,c,1,26
인공지능 수학,c,1,15
인문학과 윤리,c,1,10
일본어,c,1,26
주제 탐구 독서,c,1,24
화학,c,1,12
미술 창작,d,1,14
법과 사회,d,1,23
세계 문화와 영어,d,1,23
일본어,d,1,21
지구과학,d,1,18
화학,d,1,14
