subject,slot,num_sections,total_enrolled
기하,a,2,34
물리학,a,1,26
세계시민과 지리,a,1,33
역사로 탐구하는 현대 세계,a,2,35
융합과학 탐구,a,1,12
정치,a,1,26
현대사회와 윤리,a,2,65
화학,a,1,18
기하,b,1,26
물리학,b,1,21
세계시민과 지리,b,1,30
역사로 탐구하는 현대 세계,b,2,36
융합과학 탐구,b,1,16
정치,b,2,35
현대사회와 윤리,b,2,39
화학,b,1,27
기하,c,1,13
물리학,c,1,19
세계시민과 지리,c,1,29
역사로 탐구하는 현대 세계,c,1,11
융합과학 탐구,c,1,26
정치,c,2,35
현대사회와 윤리,c,1,17
화학,c,1,27
기하,d,1,5
물리학,d,1,17
세계시민과 지리,d,1,8
역사로 탐구하는 현대 세계,d,1,11
융합과학 탐구,d,1,15
정치,d,1,13
현대사회와 윤리,d,1,33
화학,d,1,31
