subject,slot,num_sections,total_enrolled
법과 사회,a,1,23
생명과학,a,1,12
세계시민과 지리,a,1,13
주제 탐구 독서,a,1,21
한문,a,1,9
화학,a,1,25
미술 창작,b,1,23
세계시민과 지리,b,1,9
인공지능 수학,b,1,15
일본어,b,1,20
주제 탐구 독서,b,1,26
중국어,b,1,11
물리학,c,1,7
생명과학,c,1,27
세계 문화와 영어,c,1,28
인문학과 윤리,c,1,11
일본어,c,1,18
지구과학,c,1,14
물리학,d,1,8
미술 창작,d,1,14
법과 사회,d,1,23
세계사,d,1,28
인문학과 윤리,d,1,22
일본어,d,1,13
