subject,slot,num_sections,total_enrolled
물리학,a,1,15
생명과학,a,1,19
세계 문화와 영어,a,1,12
세계시민과 지리,a,1,12
인문학과 윤리,a,1,29
일본어,a,1,21
법과 사회,b,1,17
세계 문화와 영어,b,1,16
세계사,b,1,32
주제 탐구 독서,b,1,6
지구과학,b,1,8
화학,b,1,25
미술 창작,c,1,21
법과 사회,c,1,29
생명과학,c,1,21
세계시민과 지리,c,1,10
주제 탐구 독서,c,1,20
지구과학,c,1,6
미술 창작,d,1,17
인공지능 수학,d,1,15
일본어,d,1,29
주제 탐구 독서,d,1,24
중국어,d,1,10
한문,d,1,9
