subject,slot,num_sections,total_enrolled
기하,a,1,23
물리학,a,1,15
세계시민과 지리,a,1,25
역사로 탐구하는 현대 세계,a,1,23
융합과학 탐구,a,1,23
정치,a,1,21
현대사회와 윤리,a,2,45
화학,a,2,29
기하,b,1,18
물리학,b,2,26
역사로 탐구하는 현대 세계,b,1,16
융합과학 탐구,b,1,12
정치,b,2,50
현대사회와 윤리,b,1,19
화학,b,1,25
기하,c,1,17
물리학,c,1,19
세계시민과 지리,c,2,50
역사로 탐구하는 현대 세계,c,1,22
융합과학 탐구,c,1,15
정치,c,1,19
현대사회와 윤리,c,2,41
화학,c,1,25
기하,d,1,20
물리학,d,1,23
세계시민과 지리,d,1,25
역사로 탐구하는 현대 세계,d,2,32
융합과학 탐구,d,1,19
정치,d,1,19
현대사회와 윤리,d,2,49
화학,d,1,24
