subject,slot,num_sections,total_enrolled
미술감상과 비평,a,1,28
미술감상과 비평,b,1,22
생활과 과학,b,1,24
여행지리,b,1,18
음악감상과 비평,b,1,18
체육전공실기기초,b,1,28
마케팅과 광고,c,1,14
미디어콘텐츠일반,c,1,25
미술감상과 비평,c,1,26
음악감상과 비평,c,1,27
체육전공실기기초,c,1,12
