subject,slot,num_sections,total_enrolled
생명과학,a,1,23
세계사,a,1,19
인공지능 수학,a,1,14
인문학과 윤리,a,1,15
일본어,a,1,24
지구과학,a,1,17
미술 창작,b,1,25
생명과학,b,1,21
세계 문화와 영어,b,1,24
세계사,b,1,13
주제 탐구 독서,b,1,28
법과 사회,c,1,24
세계시민과 지리,c,1,27
일본어,c,1,15
주제 탐구 독서,c,1,18
화학,c,1,27
물리학,d,1,15
미술 창작,d,1,17
법과 사회,d,1,28
인문학과 윤리,d,1,23
일본어,d,1,28
