subject,slot,num_sections,total_enrolled
미술 창작,a,1,26
법과 사회,a,1,26
생명과학,a,1,23
세계사,a,1,10
주제 탐구 독서,a,1,24
물리학,b,1,16
생명과학,b,1,21
세계사,b,1,22
인문학과 윤리,b,1,26
일본어,b,1,24
법과 사회,c,1,26
세계 문화와 영어,c,1,22
일본어,c,1,21
지구과학,c,1,16
화학,c,1,26
미술 창작,d,1,15
세계시민과 지리,d,1,25
인공지능 수학,d,1,15
인문학과 윤리,d,1,12
일본어,d,1,23
주제 탐구 독서,d,1,22
