subject,slot,num_sections,total_enrolled
물질과 에너지,a,1,1
보건,a,1,18
영어Ⅱ,a,1,19
윤리와 사상,a,1,25
음악과 미디어,a,1,28
한문(폐강),a,1,1
화법과 언어,a,1,17
과학의 역사와 문화,b,1,9
매체 의사소통,b,1,19
물질과 에너지,b,1,3
미적분Ⅱ,b,1,11
역사로 탐구하는 현대 세계,b,1,28
주제 탐구 독서,b,1,28
화법과 언어,b,1,11
매체 의사소통,c,1,22
미적분Ⅱ,c,1,2
보건,c,1,9
생태와 환경,c,1,19
윤리와 사상,c,1,8
음악과 미디어,c,1,22
인간과 심리,c,1,27
교육의 이해,d,1,22
미술과 매체,d,1,21
보건 [3-2-D],d,1,1
생명과학,d,1,7
윤리와 사상,d,1,26
일본어,d,1,28
정보,d,1,4
