subject,slot,num_sections,total_enrolled
기하,a,2,38
물리학,a,1,9
세계시민과 지리,a,1,25
역사로 탐구하는 현대 세계,a,1,25
융합과학 탐구,a,1,19
현대사회와 윤리,a,4,77
화학,a,1,25
기하,b,1,18
물리학,b,1,25
세계시민과 지리,b,1,11
역사로 탐구하는 현대 세계,b,2,27
융합과학 탐구,b,2,32
현대사회와 윤리,b,2,33
화학,b,1,25
기하,c,1,11
물리학,c,1,24
세계시민과 지리,c,2,39
역사로 탐구하는 현대 세계,c,1,21
융합과학 탐구,c,1,1
정치,c,2,49
현대사회와 윤리,c,2,11
화학,c,1,27
기하,d,1,11
물리학,d,1,25
세계시민과 지리,d,1,25
역사로 탐구하는 현대 세계,d,1,20
융합과학 탐구,d,1,17
정치,d,3,60
현대사회와 윤리,d,2,33
화학,d,1,26
