subject,slot,num_sections,total_enrolled
미술 창작,a,1,28
법과 사회,a,1,25
세계사,a,1,9
인공지능 수학,a,1,15
인문학과 윤리,a,1,12
주제 탐구 독서,a,1,22
미술 창작,b,1,14
생명과학,b,1,23
세계 문화와 영어,b,1,12
세계시민과 지리,b,1,26
일본어,b,1,14
주제 탐구 독서,b,1,23
물리학,c,1,16
생명과학,c,1,21
세계사,c,1,23
인문학과 윤리,c,1,26
일본어,c,1,26
법과 사회,d,1,26
세계 문화와 영어,d,1,13
일본어,d,1,28
지구과학,d,1,18
화학,d,1,26
