subject,slot,num_sections,total_enrolled
물리학,a,1,15
법과 사회,a,1,21
세계사,a,1,28
인문학과 윤리,a,1,28
세계시민과 지리,b,1,21
일본어,b,1,30
한문,b,1,9
화학,b,1,24
생명과학,c,1,28
세계 문화와 영어,c,1,28
일본어,c,1,22
주제 탐구 독서,c,1,22
미술 창작,d,1,28
법과 사회,d,1,26
인공지능 수학,d,1,15
주제 탐구 독서,d,1,28
