subject,slot,num_sections,total_enrolled
사회와 문화,a,1,26
음악 연주와 창작,a,1,4
화학,a,1,26
물리학,b,1,18
음악 연주와 창작,b,1,8
일본어,b,1,22
현대사회와 윤리,b,1,9
생명과학,c,1,23
주제 탐구 독서,c,1,21
지구과학,c,1,10
미술 감상과 비평,d,1,19
일본어,d,1,4
프랑스어,d,1,11
현대사회와 윤리,d,1,22
