subject,slot,num_sections,total_enrolled
생명과학,a,1,12
세계시민과 지리,a,1,21
일본어,a,1,15
주제 탐구 독서,a,1,22
한문,a,1,9
화학,a,1,24
미술 창작,b,1,23
법과 사회,b,1,19
생명과학,b,1,25
세계사,b,1,24
인공지능 수학,b,1,7
주제 탐구 독서,b,1,10
물리학,c,1,15
미술 창작,c,1,14
법과 사회,c,1,27
인문학과 윤리,c,1,27
일본어,c,1,12
중국어,c,1,11
세계 문화와 영어,d,1,28
세계사,d,1,8
인공지능 수학,d,1,8
일본어,d,1,26
주제 탐구 독서,d,1,18
지구과학,d,1,14
