subject,slot,num_sections,total_enrolled
법과 사회,a,1,26
세계시민과 지리,a,1,27
인공지능 수학,a,1,14
일본어,a,1,23
주제 탐구 독서,a,1,18
미술 창작,b,1,23
생명과학,b,1,21
세계 문화와 영어,b,1,25
세계사,b,1,13
주제 탐구 독서,b,1,28
미술 창작,c,1,18
법과 사회,c,1,23
인문학과 윤리,c,1,11
일본어,c,1,18
지구과학,c,1,18
화학,c,1,25
물리학,d,1,16
생명과학,d,1,22
세계사,d,1,19
인문학과 윤리,d,1,26
일본어,d,1,27
