subject,slot,num_sections,total_enrolled
기하,a,2,27
물리학,a,1,18
세계시민과 지리,a,2,50
역사로 탐구하는 현대 세계,a,1,25
융합과학 탐구,a,1,25
정치,a,1,25
현대사회와 윤리,a,2,30
화학,a,1,27
기하,b,1,15
물리학,b,1,23
세계시민과 지리,b,1,18
역사로 탐구하는 현대 세계,b,2,26
융합과학 탐구,b,1,25
정치,b,2,36
현대사회와 윤리,b,2,34
화학,b,1,25
기하,c,1,16
물리학,c,1,17
세계시민과 지리,c,1,17
역사로 탐구하는 현대 세계,c,2,27
융합과학 탐구,c,1,17
정치,c,1,24
현대사회와 윤리,c,2,44
화학,c,1,26
기하,d,1,20
물리학,d,1,25
세계시민과 지리,d,1,15
역사로 탐구하는 현대 세계,d,1,15
융합과학 탐구,d,1,2
정치,d,1,24
현대사회와 윤리,d,2,46
화학,d,1,25
